Date,Event,unifiedAppName,"May 20 2024, 12:00AM - May 15 2025, 7:09PM"
2024-11-25,All Events [Unique Users],OfficeAtHandWeb,3440
2024-11-25,All Events [Unique Users],RCAppBizDesktop,350
2024-11-25,All Events [Unique Users],RCAppBizWeb,44
2024-11-25,All Events [Unique Users],RCAppClassicDesktop,0
2024-11-25,All Events [Unique Users],RCAppClassicWeb,0
2024-11-25,All Events [Unique Users],RCAppDesktoP,0
2024-11-25,All Events [Unique Users],RCAppDesktop,1279764
2024-11-25,All Events [Unique Users],RCAppMobile,944553
2024-11-25,All Events [Unique Users],RCAppSoloMobile,0
2024-11-25,All Events [Unique Users],RCAppWeb,149840
2024-11-25,All Events [Unique Users],RCIntuneAppMobile,3883
2024-11-25,All Events [Unique Users],RCSoloAppMobile,9
2024-11-25,All Events [Unique Users],RainbowOfficeDesktop,1
2024-11-25,All Events [Unique Users],RainbowOfficeMobile,2
2024-11-25,All Events [Unique Users],RainbowOfficeWeb,0
2024-11-25,All Events [Unique Users],RingCentral for Microsoft Teams,0
2024-11-25,All Events [Unique Users],RingCentral for Teams,10
2024-11-25,All Events [Unique Users],RingCentral,10
2024-11-25,All Events [Unique Users],RingCentralForTeams,91025
2024-11-25,All Events [Unique Users],RingExForGoogle,0
2024-11-25,All Events [Unique Users],RoomsController,386
2024-11-25,All Events [Unique Users],RoomsHost RCVideo,1
2024-11-25,All Events [Unique Users],RoomsHost,469
2024-11-25,All Events [Unique Users],TELUS Business Connect for Teams,0
2024-11-25,All Events [Unique Users],Unify Office,1
2024-11-25,All Events [Unique Users],UnifyOfficeDesktop,8369
2024-11-25,All Events [Unique Users],UnifyOfficeMobile,3571
2024-11-25,All Events [Unique Users],UnifyOfficeWeb,365
2024-11-25,All Events [Unique Users],VodafoneBusinessDesktop,15012
2024-11-25,All Events [Unique Users],VodafoneBusinessMobile,16529
2024-11-25,All Events [Unique Users],VodafoneBusinessWeb,979
2024-12-02,All Events [Unique Users],AT&T Office@Hand for Teams,1
2024-12-02,All Events [Unique Users],AvayaCloudDesktop,73397
2024-12-02,All Events [Unique Users],AvayaCloudMobile,44783
2024-12-02,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2024-12-02,All Events [Unique Users],AvayaCloudOfficeForTeams,717
2024-12-02,All Events [Unique Users],AvayaCloudWeb,6570
2024-12-02,All Events [Unique Users],BT Cloud Work for Teams,0
2024-12-02,All Events [Unique Users],BTCloudWorkDesktop,18245
2024-12-02,All Events [Unique Users],BTCloudWorkForTeams,1928
2024-12-02,All Events [Unique Users],BTCloudWorkMobile,20992
2024-12-02,All Events [Unique Users],BTCloudWorkWeb,1052
2024-12-02,All Events [Unique Users],BusinessConnectDesktop,29695
2024-12-02,All Events [Unique Users],BusinessConnectForTeams,2586
2024-12-02,All Events [Unique Users],BusinessConnectMobile,44662
2024-12-02,All Events [Unique Users],BusinessConnectWeb,2405
2024-12-02,All Events [Unique Users],OfficeAtHandDesktop,42740
2024-12-02,All Events [Unique Users],OfficeAtHandForTeams,1464
2024-12-02,All Events [Unique Users],OfficeAtHandMobile,40025
2024-12-02,All Events [Unique Users],OfficeAtHandWeb,4293
2024-12-02,All Events [Unique Users],RCAppBizDesktop,426
2024-12-02,All Events [Unique Users],RCAppBizWeb,52
2024-12-02,All Events [Unique Users],RCAppClassicDesktop,0
2024-12-02,All Events [Unique Users],RCAppClassicWeb,0
2024-12-02,All Events [Unique Users],RCAppDesktoP,0
2024-12-02,All Events [Unique Users],RCAppDesktop,1328366
2024-12-02,All Events [Unique Users],RCAppMobile,1010704
2024-12-02,All Events [Unique Users],RCAppSoloMobile,0
2024-12-02,All Events [Unique Users],RCAppWeb,176683
2024-12-02,All Events [Unique Users],RCIntuneAppMobile,4125
2024-12-02,All Events [Unique Users],RCSoloAppMobile,5
2024-12-02,All Events [Unique Users],RainbowOfficeDesktop,0
2024-12-02,All Events [Unique Users],RainbowOfficeMobile,1
2024-12-02,All Events [Unique Users],RainbowOfficeWeb,0
2024-12-02,All Events [Unique Users],RingCentral for Microsoft Teams,0
2024-12-02,All Events [Unique Users],RingCentral for Teams,4
2024-12-02,All Events [Unique Users],RingCentral,8451
2024-12-02,All Events [Unique Users],RingCentralForTeams,96779
2024-12-02,All Events [Unique Users],RingExForGoogle,0
2024-12-02,All Events [Unique Users],RoomsController,427
2024-12-02,All Events [Unique Users],RoomsHost RCVideo,1
2024-12-02,All Events [Unique Users],RoomsHost,477
2024-12-02,All Events [Unique Users],TELUS Business Connect for Teams,0
2024-12-02,All Events [Unique Users],Unify Office,0
2024-12-02,All Events [Unique Users],UnifyOfficeDesktop,8577
2024-12-02,All Events [Unique Users],UnifyOfficeMobile,3685
2024-12-02,All Events [Unique Users],UnifyOfficeWeb,465
2024-12-02,All Events [Unique Users],VodafoneBusinessDesktop,15080
2024-12-02,All Events [Unique Users],VodafoneBusinessMobile,16648
2024-12-02,All Events [Unique Users],VodafoneBusinessWeb,836
2024-12-09,All Events [Unique Users],AT&T Office@Hand for Teams,0
2024-12-09,All Events [Unique Users],AvayaCloudDesktop,73797
2024-12-09,All Events [Unique Users],AvayaCloudMobile,44772
2024-12-09,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2024-12-09,All Events [Unique Users],AvayaCloudOfficeForTeams,800
2024-12-09,All Events [Unique Users],AvayaCloudWeb,6247
2024-12-09,All Events [Unique Users],BT Cloud Work for Teams,0
2024-12-09,All Events [Unique Users],BTCloudWorkDesktop,18126
2024-12-09,All Events [Unique Users],BTCloudWorkForTeams,1926
2024-12-09,All Events [Unique Users],BTCloudWorkMobile,21074
2024-12-09,All Events [Unique Users],BTCloudWorkWeb,976
2024-12-09,All Events [Unique Users],BusinessConnectDesktop,31954
2024-12-09,All Events [Unique Users],BusinessConnectForTeams,2619
2024-12-09,All Events [Unique Users],BusinessConnectMobile,44820
2024-12-09,All Events [Unique Users],BusinessConnectWeb,2409
2024-12-09,All Events [Unique Users],OfficeAtHandDesktop,41324
2024-12-09,All Events [Unique Users],OfficeAtHandForTeams,1451
2024-12-09,All Events [Unique Users],OfficeAtHandMobile,39959
2024-12-09,All Events [Unique Users],OfficeAtHandWeb,4324
2024-12-09,All Events [Unique Users],RCAppBizDesktop,403
2024-12-09,All Events [Unique Users],RCAppBizWeb,43
2024-12-09,All Events [Unique Users],RCAppClassicDesktop,0
2024-12-09,All Events [Unique Users],RCAppClassicWeb,0
2024-12-09,All Events [Unique Users],RCAppDesktoP,0
2024-12-09,All Events [Unique Users],RCAppDesktop,1335512
2024-12-09,All Events [Unique Users],RCAppMobile,977361
2024-12-09,All Events [Unique Users],RCAppSoloMobile,0
2024-12-09,All Events [Unique Users],RCAppWeb,173943
2024-12-09,All Events [Unique Users],RCIntuneAppMobile,4106
2024-12-09,All Events [Unique Users],RCSoloAppMobile,5
2024-12-09,All Events [Unique Users],RainbowOfficeDesktop,0
2024-12-09,All Events [Unique Users],RainbowOfficeMobile,1
2024-12-09,All Events [Unique Users],RainbowOfficeWeb,0
2024-12-09,All Events [Unique Users],RingCentral for Microsoft Teams,0
2024-12-09,All Events [Unique Users],RingCentral for Teams,2
2024-12-09,All Events [Unique Users],RingCentral,133473
2024-12-09,All Events [Unique Users],RingCentralForTeams,99705
2024-12-09,All Events [Unique Users],RingExForGoogle,0
2024-12-09,All Events [Unique Users],RoomsController,415
2024-12-09,All Events [Unique Users],RoomsHost RCVideo,2
2024-12-09,All Events [Unique Users],RoomsHost,463
2024-12-09,All Events [Unique Users],TELUS Business Connect for Teams,0
2024-12-09,All Events [Unique Users],Unify Office,0
2024-12-09,All Events [Unique Users],UnifyOfficeDesktop,8385
2024-12-09,All Events [Unique Users],UnifyOfficeMobile,3671
2024-12-09,All Events [Unique Users],UnifyOfficeWeb,416
2024-12-09,All Events [Unique Users],VodafoneBusinessDesktop,15190
2024-12-09,All Events [Unique Users],VodafoneBusinessMobile,16749
2024-12-09,All Events [Unique Users],VodafoneBusinessWeb,944
2024-12-16,All Events [Unique Users],AT&T Office@Hand for Teams,0
2024-12-16,All Events [Unique Users],AvayaCloudDesktop,72856
2024-12-16,All Events [Unique Users],AvayaCloudMobile,43971
2024-12-16,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2024-12-16,All Events [Unique Users],AvayaCloudOfficeForTeams,843
2024-12-16,All Events [Unique Users],AvayaCloudWeb,5989
2024-12-16,All Events [Unique Users],BT Cloud Work for Teams,0
2024-12-16,All Events [Unique Users],BTCloudWorkDesktop,17784
2024-12-16,All Events [Unique Users],BTCloudWorkForTeams,1876
2024-12-16,All Events [Unique Users],BTCloudWorkMobile,20485
2024-12-16,All Events [Unique Users],BTCloudWorkWeb,938
2024-12-16,All Events [Unique Users],BusinessConnectDesktop,30484
2024-12-16,All Events [Unique Users],BusinessConnectForTeams,2610
2024-12-16,All Events [Unique Users],BusinessConnectMobile,44205
2024-12-16,All Events [Unique Users],BusinessConnectWeb,2239
2024-12-16,All Events [Unique Users],OfficeAtHandDesktop,40568
2024-12-16,All Events [Unique Users],OfficeAtHandForTeams,1464
2024-12-16,All Events [Unique Users],OfficeAtHandMobile,39672
2024-12-16,All Events [Unique Users],OfficeAtHandWeb,4339
2024-12-16,All Events [Unique Users],RCAppBizDesktop,390
2024-12-16,All Events [Unique Users],RCAppBizWeb,44
2024-12-16,All Events [Unique Users],RCAppClassicDesktop,0
2024-12-16,All Events [Unique Users],RCAppClassicWeb,0
2024-12-16,All Events [Unique Users],RCAppDesktoP,0
2024-12-16,All Events [Unique Users],RCAppDesktop,1293969
2024-12-16,All Events [Unique Users],RCAppMobile,814799
2024-12-16,All Events [Unique Users],RCAppSoloMobile,0
2024-12-16,All Events [Unique Users],RCAppWeb,168485
2024-12-16,All Events [Unique Users],RCIntuneAppMobile,4007
2024-12-16,All Events [Unique Users],RCSoloAppMobile,5
2024-12-16,All Events [Unique Users],RainbowOfficeDesktop,0
2024-12-16,All Events [Unique Users],RainbowOfficeMobile,1
2024-12-16,All Events [Unique Users],RainbowOfficeWeb,0
2024-12-16,All Events [Unique Users],RingCentral for Microsoft Teams,0
2024-12-16,All Events [Unique Users],RingCentral for Teams,4
2024-12-16,All Events [Unique Users],RingCentral,234155
2024-12-16,All Events [Unique Users],RingCentralForTeams,98226
2024-12-16,All Events [Unique Users],RingExForGoogle,0
2024-12-16,All Events [Unique Users],RoomsController,417
2024-12-16,All Events [Unique Users],RoomsHost RCVideo,2
2024-12-16,All Events [Unique Users],RoomsHost,450
2024-12-16,All Events [Unique Users],TELUS Business Connect for Teams,0
2024-12-16,All Events [Unique Users],Unify Office,545
2024-12-16,All Events [Unique Users],UnifyOfficeDesktop,8076
2024-12-16,All Events [Unique Users],UnifyOfficeMobile,3589
2024-12-16,All Events [Unique Users],UnifyOfficeWeb,473
2024-12-16,All Events [Unique Users],VodafoneBusinessDesktop,15069
2024-12-16,All Events [Unique Users],VodafoneBusinessMobile,16473
2024-12-16,All Events [Unique Users],VodafoneBusinessWeb,945
2024-12-23,All Events [Unique Users],AT&T Office@Hand for Teams,0
2024-12-23,All Events [Unique Users],AvayaCloudDesktop,61050
2024-12-23,All Events [Unique Users],AvayaCloudMobile,32765
2024-12-23,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2024-12-23,All Events [Unique Users],AvayaCloudOfficeForTeams,705
2024-12-23,All Events [Unique Users],AvayaCloudWeb,3129
2024-12-23,All Events [Unique Users],BT Cloud Work for Teams,0
2024-12-23,All Events [Unique Users],BTCloudWorkDesktop,11648
2024-12-23,All Events [Unique Users],BTCloudWorkForTeams,1206
2024-12-23,All Events [Unique Users],BTCloudWorkMobile,14223
2024-12-23,All Events [Unique Users],BTCloudWorkWeb,387
2024-12-23,All Events [Unique Users],BusinessConnectDesktop,22447
2024-12-23,All Events [Unique Users],BusinessConnectForTeams,1953
2024-12-23,All Events [Unique Users],BusinessConnectMobile,34354
2024-12-23,All Events [Unique Users],BusinessConnectWeb,1325
2024-12-23,All Events [Unique Users],OfficeAtHandDesktop,33320
2024-12-23,All Events [Unique Users],OfficeAtHandForTeams,1144
2024-12-23,All Events [Unique Users],OfficeAtHandMobile,33501
2024-12-23,All Events [Unique Users],OfficeAtHandWeb,2823
2024-12-23,All Events [Unique Users],RCAppBizDesktop,299
2024-12-23,All Events [Unique Users],RCAppBizWeb,41
2024-12-23,All Events [Unique Users],RCAppClassicDesktop,0
2024-12-23,All Events [Unique Users],RCAppClassicWeb,0
2024-12-23,All Events [Unique Users],RCAppDesktoP,0
2024-12-23,All Events [Unique Users],RCAppDesktop,1061011
2024-12-23,All Events [Unique Users],RCAppMobile,669943
2024-12-23,All Events [Unique Users],RCAppSoloMobile,0
2024-12-23,All Events [Unique Users],RCAppWeb,119803
2024-12-23,All Events [Unique Users],RCIntuneAppMobile,3431
2024-12-23,All Events [Unique Users],RCSoloAppMobile,3
2024-12-23,All Events [Unique Users],RainbowOfficeDesktop,0
2024-12-23,All Events [Unique Users],RainbowOfficeMobile,0
2024-12-23,All Events [Unique Users],RainbowOfficeWeb,0
2024-12-23,All Events [Unique Users],RingCentral for Microsoft Teams,0
2024-12-23,All Events [Unique Users],RingCentral for Teams,2
2024-12-23,All Events [Unique Users],RingCentral,212414
2024-12-23,All Events [Unique Users],RingCentralForTeams,74823
2024-12-23,All Events [Unique Users],RingExForGoogle,0
2024-12-23,All Events [Unique Users],RoomsController,321
2024-12-23,All Events [Unique Users],RoomsHost RCVideo,0
2024-12-23,All Events [Unique Users],RoomsHost,351
2024-12-23,All Events [Unique Users],TELUS Business Connect for Teams,0
2024-12-23,All Events [Unique Users],Unify Office,650
2024-12-23,All Events [Unique Users],UnifyOfficeDesktop,4521
2024-12-23,All Events [Unique Users],UnifyOfficeMobile,1563
2024-12-23,All Events [Unique Users],UnifyOfficeWeb,261
2024-12-23,All Events [Unique Users],VodafoneBusinessDesktop,9148
2024-12-23,All Events [Unique Users],VodafoneBusinessMobile,11663
2024-12-23,All Events [Unique Users],VodafoneBusinessWeb,312
2024-12-30,All Events [Unique Users],AT&T Office@Hand for Teams,0
2024-12-30,All Events [Unique Users],AvayaCloudDesktop,63988
2024-12-30,All Events [Unique Users],AvayaCloudMobile,37639
2024-12-30,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2024-12-30,All Events [Unique Users],AvayaCloudOfficeForTeams,768
2024-12-30,All Events [Unique Users],AvayaCloudWeb,3835
2024-12-30,All Events [Unique Users],BT Cloud Work for Teams,0
2024-12-30,All Events [Unique Users],BTCloudWorkDesktop,14758
2024-12-30,All Events [Unique Users],BTCloudWorkForTeams,1501
2024-12-30,All Events [Unique Users],BTCloudWorkMobile,16995
2024-12-30,All Events [Unique Users],BTCloudWorkWeb,551
2024-12-30,All Events [Unique Users],BusinessConnectDesktop,24882
2024-12-30,All Events [Unique Users],BusinessConnectForTeams,2003
2024-12-30,All Events [Unique Users],BusinessConnectMobile,36975
2024-12-30,All Events [Unique Users],BusinessConnectWeb,1561
2024-12-30,All Events [Unique Users],OfficeAtHandDesktop,37106
2024-12-30,All Events [Unique Users],OfficeAtHandForTeams,1318
2024-12-30,All Events [Unique Users],OfficeAtHandMobile,36458
2024-12-30,All Events [Unique Users],OfficeAtHandWeb,3387
2024-12-30,All Events [Unique Users],RCAppBizDesktop,354
2024-12-30,All Events [Unique Users],RCAppBizWeb,44
2024-12-30,All Events [Unique Users],RCAppClassicDesktop,0
2024-12-30,All Events [Unique Users],RCAppClassicWeb,0
2024-12-30,All Events [Unique Users],RCAppDesktoP,0
2024-12-30,All Events [Unique Users],RCAppDesktop,1198794
2024-12-30,All Events [Unique Users],RCAppMobile,718294
2024-12-30,All Events [Unique Users],RCAppSoloMobile,0
2024-12-30,All Events [Unique Users],RCAppWeb,140925
2024-12-30,All Events [Unique Users],RCIntuneAppMobile,3604
2024-12-30,All Events [Unique Users],RCSoloAppMobile,4
2024-12-30,All Events [Unique Users],RainbowOfficeDesktop,0
2024-12-30,All Events [Unique Users],RainbowOfficeMobile,0
2024-12-30,All Events [Unique Users],RainbowOfficeWeb,0
2024-12-30,All Events [Unique Users],RingCentral for Microsoft Teams,0
2024-12-30,All Events [Unique Users],RingCentral for Teams,6
2024-12-30,All Events [Unique Users],RingCentral,230965
2024-12-30,All Events [Unique Users],RingCentralForTeams,86745
2024-12-30,All Events [Unique Users],RingExForGoogle,0
2024-12-30,All Events [Unique Users],RoomsController,347
2024-12-30,All Events [Unique Users],RoomsHost RCVideo,0
2024-12-30,All Events [Unique Users],RoomsHost,349
2024-12-30,All Events [Unique Users],TELUS Business Connect for Teams,0
2024-12-30,All Events [Unique Users],Unify Office,812
2024-12-30,All Events [Unique Users],UnifyOfficeDesktop,6275
2024-12-30,All Events [Unique Users],UnifyOfficeMobile,2014
2024-12-30,All Events [Unique Users],UnifyOfficeWeb,346
2024-12-30,All Events [Unique Users],VodafoneBusinessDesktop,11554
2024-12-30,All Events [Unique Users],VodafoneBusinessMobile,13240
2024-12-30,All Events [Unique Users],VodafoneBusinessWeb,509
2025-01-06,All Events [Unique Users],AT&T Office@Hand for Teams,0
2025-01-06,All Events [Unique Users],AvayaCloudDesktop,71992
2025-01-06,All Events [Unique Users],AvayaCloudMobile,44171
2025-01-06,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2025-01-06,All Events [Unique Users],AvayaCloudOfficeForTeams,872
2025-01-06,All Events [Unique Users],AvayaCloudWeb,5503
2025-01-06,All Events [Unique Users],BT Cloud Work for Teams,0
2025-01-06,All Events [Unique Users],BTCloudWorkDesktop,17698
2025-01-06,All Events [Unique Users],BTCloudWorkForTeams,1875
2025-01-06,All Events [Unique Users],BTCloudWorkMobile,20822
2025-01-06,All Events [Unique Users],BTCloudWorkWeb,1139
2025-01-06,All Events [Unique Users],BusinessConnectDesktop,30200
2025-01-06,All Events [Unique Users],BusinessConnectForTeams,2616
2025-01-06,All Events [Unique Users],BusinessConnectMobile,43820
2025-01-06,All Events [Unique Users],BusinessConnectWeb,2490
2025-01-06,All Events [Unique Users],OfficeAtHandDesktop,40445
2025-01-06,All Events [Unique Users],OfficeAtHandForTeams,1475
2025-01-06,All Events [Unique Users],OfficeAtHandMobile,40704
2025-01-06,All Events [Unique Users],OfficeAtHandWeb,4373
2025-01-06,All Events [Unique Users],RCAppBizDesktop,389
2025-01-06,All Events [Unique Users],RCAppBizWeb,61
2025-01-06,All Events [Unique Users],RCAppClassicDesktop,1
2025-01-06,All Events [Unique Users],RCAppClassicWeb,0
2025-01-06,All Events [Unique Users],RCAppDesktoP,0
2025-01-06,All Events [Unique Users],RCAppDesktop,1291080
2025-01-06,All Events [Unique Users],RCAppMobile,815274
2025-01-06,All Events [Unique Users],RCAppSoloMobile,0
2025-01-06,All Events [Unique Users],RCAppWeb,179608
2025-01-06,All Events [Unique Users],RCIntuneAppMobile,4040
2025-01-06,All Events [Unique Users],RCSoloAppMobile,5
2025-01-06,All Events [Unique Users],RainbowOfficeDesktop,0
2025-01-06,All Events [Unique Users],RainbowOfficeMobile,0
2025-01-06,All Events [Unique Users],RainbowOfficeWeb,0
2025-01-06,All Events [Unique Users],RingCentral for Microsoft Teams,0
2025-01-06,All Events [Unique Users],RingCentral for Teams,10
2025-01-06,All Events [Unique Users],RingCentral,253798
2025-01-06,All Events [Unique Users],RingCentralForTeams,99558
2025-01-06,All Events [Unique Users],RingExForGoogle,0
2025-01-06,All Events [Unique Users],RoomsController,413
2025-01-06,All Events [Unique Users],RoomsHost RCVideo,1
2025-01-06,All Events [Unique Users],RoomsHost,370
2025-01-06,All Events [Unique Users],TELUS Business Connect for Teams,0
2025-01-06,All Events [Unique Users],Unify Office,1003
2025-01-06,All Events [Unique Users],UnifyOfficeDesktop,7991
2025-01-06,All Events [Unique Users],UnifyOfficeMobile,2553
2025-01-06,All Events [Unique Users],UnifyOfficeWeb,460
2025-01-06,All Events [Unique Users],VodafoneBusinessDesktop,14893
2025-01-06,All Events [Unique Users],VodafoneBusinessMobile,16512
2025-01-06,All Events [Unique Users],VodafoneBusinessWeb,993
2025-01-13,All Events [Unique Users],AT&T Office@Hand for Teams,0
2025-01-13,All Events [Unique Users],AvayaCloudDesktop,73379
2025-01-13,All Events [Unique Users],AvayaCloudMobile,44878
2025-01-13,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2025-01-13,All Events [Unique Users],AvayaCloudOfficeForTeams,928
2025-01-13,All Events [Unique Users],AvayaCloudWeb,5542
2025-01-13,All Events [Unique Users],BT Cloud Work for Teams,1
2025-01-13,All Events [Unique Users],BTCloudWorkDesktop,17999
2025-01-13,All Events [Unique Users],BTCloudWorkForTeams,1959
2025-01-13,All Events [Unique Users],BTCloudWorkMobile,20989
2025-01-13,All Events [Unique Users],BTCloudWorkWeb,1056
2025-01-13,All Events [Unique Users],BusinessConnectDesktop,31109
2025-01-13,All Events [Unique Users],BusinessConnectForTeams,2700
2025-01-13,All Events [Unique Users],BusinessConnectMobile,44466
2025-01-13,All Events [Unique Users],BusinessConnectWeb,2512
2025-01-13,All Events [Unique Users],OfficeAtHandDesktop,41370
2025-01-13,All Events [Unique Users],OfficeAtHandForTeams,1505
2025-01-13,All Events [Unique Users],OfficeAtHandMobile,40638
2025-01-13,All Events [Unique Users],OfficeAtHandWeb,4375
2025-01-13,All Events [Unique Users],RCAppBizDesktop,386
2025-01-13,All Events [Unique Users],RCAppBizWeb,50
2025-01-13,All Events [Unique Users],RCAppClassicDesktop,1
2025-01-13,All Events [Unique Users],RCAppClassicWeb,0
2025-01-13,All Events [Unique Users],RCAppDesktoP,0
2025-01-13,All Events [Unique Users],RCAppDesktop,1329663
2025-01-13,All Events [Unique Users],RCAppMobile,895825
2025-01-13,All Events [Unique Users],RCAppSoloMobile,0
2025-01-13,All Events [Unique Users],RCAppWeb,177434
2025-01-13,All Events [Unique Users],RCIntuneAppMobile,4154
2025-01-13,All Events [Unique Users],RCSoloAppMobile,5
2025-01-13,All Events [Unique Users],RainbowOfficeDesktop,0
2025-01-13,All Events [Unique Users],RainbowOfficeMobile,0
2025-01-13,All Events [Unique Users],RainbowOfficeWeb,0
2025-01-13,All Events [Unique Users],RingCentral for Microsoft Teams,0
2025-01-13,All Events [Unique Users],RingCentral for Teams,5
2025-01-13,All Events [Unique Users],RingCentral,186440
2025-01-13,All Events [Unique Users],RingCentralForTeams,102175
2025-01-13,All Events [Unique Users],RingExForGoogle,0
2025-01-13,All Events [Unique Users],RoomsController,411
2025-01-13,All Events [Unique Users],RoomsHost RCVideo,1
2025-01-13,All Events [Unique Users],RoomsHost,365
2025-01-13,All Events [Unique Users],TELUS Business Connect for Teams,0
2025-01-13,All Events [Unique Users],Unify Office,1070
2025-01-13,All Events [Unique Users],UnifyOfficeDesktop,7959
2025-01-13,All Events [Unique Users],UnifyOfficeMobile,2581
2025-01-13,All Events [Unique Users],UnifyOfficeWeb,424
2025-01-13,All Events [Unique Users],VodafoneBusinessDesktop,15048
2025-01-13,All Events [Unique Users],VodafoneBusinessMobile,16942
2025-01-13,All Events [Unique Users],VodafoneBusinessWeb,967
2025-01-20,All Events [Unique Users],AT&T Office@Hand for Teams,0
2025-01-20,All Events [Unique Users],AvayaCloudDesktop,72775
2025-01-20,All Events [Unique Users],AvayaCloudMobile,45034
2025-01-20,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2025-01-20,All Events [Unique Users],AvayaCloudOfficeForTeams,946
2025-01-20,All Events [Unique Users],AvayaCloudWeb,6050
2025-01-20,All Events [Unique Users],BT Cloud Work for Teams,0
2025-01-20,All Events [Unique Users],BTCloudWorkDesktop,18158
2025-01-20,All Events [Unique Users],BTCloudWorkForTeams,2003
2025-01-20,All Events [Unique Users],BTCloudWorkMobile,21207
2025-01-20,All Events [Unique Users],BTCloudWorkWeb,1103
2025-01-20,All Events [Unique Users],BusinessConnectDesktop,30802
2025-01-20,All Events [Unique Users],BusinessConnectForTeams,2688
2025-01-20,All Events [Unique Users],BusinessConnectMobile,45042
2025-01-20,All Events [Unique Users],BusinessConnectWeb,2600
2025-01-20,All Events [Unique Users],OfficeAtHandDesktop,40565
2025-01-20,All Events [Unique Users],OfficeAtHandForTeams,1498
2025-01-20,All Events [Unique Users],OfficeAtHandMobile,40362
2025-01-20,All Events [Unique Users],OfficeAtHandWeb,4191
2025-01-20,All Events [Unique Users],RCAppBizDesktop,379
2025-01-20,All Events [Unique Users],RCAppBizWeb,37
2025-01-20,All Events [Unique Users],RCAppClassicDesktop,1
2025-01-20,All Events [Unique Users],RCAppClassicWeb,0
2025-01-20,All Events [Unique Users],RCAppDesktoP,0
2025-01-20,All Events [Unique Users],RCAppDesktop,1329524
2025-01-20,All Events [Unique Users],RCAppMobile,1009680
2025-01-20,All Events [Unique Users],RCAppSoloMobile,0
2025-01-20,All Events [Unique Users],RCAppWeb,177314
2025-01-20,All Events [Unique Users],RCIntuneAppMobile,4158
2025-01-20,All Events [Unique Users],RCSoloAppMobile,6
2025-01-20,All Events [Unique Users],RainbowOfficeDesktop,0
2025-01-20,All Events [Unique Users],RainbowOfficeMobile,0
2025-01-20,All Events [Unique Users],RainbowOfficeWeb,0
2025-01-20,All Events [Unique Users],RingCentral for Microsoft Teams,0
2025-01-20,All Events [Unique Users],RingCentral for Teams,2
2025-01-20,All Events [Unique Users],RingCentral,98888
2025-01-20,All Events [Unique Users],RingCentralForTeams,101557
2025-01-20,All Events [Unique Users],RingExForGoogle,0
2025-01-20,All Events [Unique Users],RoomsController,415
2025-01-20,All Events [Unique Users],RoomsHost RCVideo,0
2025-01-20,All Events [Unique Users],RoomsHost,353
2025-01-20,All Events [Unique Users],TELUS Business Connect for Teams,0
2025-01-20,All Events [Unique Users],Unify Office,1126
2025-01-20,All Events [Unique Users],UnifyOfficeDesktop,8047
2025-01-20,All Events [Unique Users],UnifyOfficeMobile,2530
2025-01-20,All Events [Unique Users],UnifyOfficeWeb,374
2025-01-20,All Events [Unique Users],VodafoneBusinessDesktop,14970
2025-01-20,All Events [Unique Users],VodafoneBusinessMobile,17146
2025-01-20,All Events [Unique Users],VodafoneBusinessWeb,806
2025-01-27,All Events [Unique Users],AT&T Office@Hand for Teams,0
2025-01-27,All Events [Unique Users],AvayaCloudDesktop,73399
2025-01-27,All Events [Unique Users],AvayaCloudMobile,45610
2025-01-27,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2025-01-27,All Events [Unique Users],AvayaCloudOfficeForTeams,1017
2025-01-27,All Events [Unique Users],AvayaCloudWeb,6759
2025-01-27,All Events [Unique Users],BT Cloud Work for Teams,0
2025-01-27,All Events [Unique Users],BTCloudWorkDesktop,18379
2025-01-27,All Events [Unique Users],BTCloudWorkForTeams,2013
2025-01-27,All Events [Unique Users],BTCloudWorkMobile,21183
2025-01-27,All Events [Unique Users],BTCloudWorkWeb,1039
2025-01-27,All Events [Unique Users],BusinessConnectDesktop,30987
2025-01-27,All Events [Unique Users],BusinessConnectForTeams,2758
2025-01-27,All Events [Unique Users],BusinessConnectMobile,45034
2025-01-27,All Events [Unique Users],BusinessConnectWeb,2466
2025-01-27,All Events [Unique Users],OfficeAtHandDesktop,41113
2025-01-27,All Events [Unique Users],OfficeAtHandForTeams,1536
2025-01-27,All Events [Unique Users],OfficeAtHandMobile,40763
2025-01-27,All Events [Unique Users],OfficeAtHandWeb,4346
2025-01-27,All Events [Unique Users],RCAppBizDesktop,383
2025-01-27,All Events [Unique Users],RCAppBizWeb,40
2025-01-27,All Events [Unique Users],RCAppClassicDesktop,0
2025-01-27,All Events [Unique Users],RCAppClassicWeb,0
2025-01-27,All Events [Unique Users],RCAppDesktoP,0
2025-01-27,All Events [Unique Users],RCAppDesktop,1304188
2025-01-27,All Events [Unique Users],RCAppMobile,1031464
2025-01-27,All Events [Unique Users],RCAppSoloMobile,0
